Strategy report
Symbol: /YM:XCBT
Work Time: 11/6/18 4:00 AM - 3/19/19 3:30 PM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
492;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,868.00;2/19/19 10:45 PM;($82.25);$21,256.48;0.0;
493;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,854.00;2/19/19 11:00 PM;;$21,266.48;5.0;
494;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,904.00;2/20/19 2:15 AM;$249.01;$21,505.48;0.0;
495;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,859.00;2/20/19 5:15 AM;;$21,425.48;5.0;
496;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,881.00;2/20/19 9:30 AM;$110.24;$21,615.72;0.0;
497;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,891.00;2/20/19 2:30 PM;;$21,860.72;5.0;
498;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,960.00;2/20/19 3:00 PM;$344.36;$21,960.08;0.0;
499;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,942.00;2/20/19 8:45 PM;;$21,995.08;5.0;
500;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,991.00;2/20/19 10:00 PM;$242.70;$22,202.78;0.0;
501;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,997.00;2/21/19 4:30 AM;;$22,182.78;5.0;
502;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,977.00;2/21/19 7:15 AM;($101.50);$22,101.28;0.0;
503;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,936.00;2/21/19 8:00 AM;;$22,141.28;5.0;
504;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,912.00;2/21/19 9:30 AM;($118.25);$21,983.03;0.0;
505;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,866.00;2/21/19 10:00 AM;;$21,863.03;5.0;
506;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,823.00;2/21/19 2:30 PM;($213.50);$21,769.53;0.0;
507;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,821.00;2/21/19 2:45 PM;;$21,549.53;5.0;
508;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,780.00;2/21/19 3:00 PM;($204.75);$21,564.78;0.0;
509;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,799.00;2/21/19 3:15 PM;;$21,514.78;5.0;
510;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,844.00;2/22/19 12:45 AM;$225.04;$21,789.83;0.0;
511;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,928.00;2/22/19 9:45 AM;;$21,904.83;5.0;
512;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,975.00;2/22/19 10:30 AM;$234.06;$22,023.88;0.0;
513;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,955.00;2/22/19 3:15 PM;;$22,183.88;5.0;
514;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$26,070.00;2/24/19 6:15 PM;$573.95;$22,597.83;0.0;
515;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$26,068.00;2/24/19 11:45 PM;;$22,642.83;5.0;
516;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$26,103.00;2/25/19 2:15 AM;$174.98;$22,772.81;0.0;
517;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$26,163.00;2/25/19 1:00 PM;;$22,757.81;5.0;
518;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$26,131.00;2/25/19 3:15 PM;($158.75);$22,614.06;0.0;
519;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$26,127.00;2/25/19 3:45 PM;;$22,424.06;5.0;
520;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$26,096.00;2/25/19 4:00 PM;($155.00);$22,459.06;0.0;
521;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$26,064.00;2/25/19 6:15 PM;;$22,429.06;5.0;
522;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$26,038.00;2/25/19 8:45 PM;($130.00);$22,329.06;0.0;
523;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$26,019.00;2/25/19 9:15 PM;;$22,209.06;5.0;
524;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,994.00;2/25/19 9:45 PM;($125.00);$22,204.06;0.0;
525;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,990.00;2/25/19 10:00 PM;;$22,214.06;5.0;
526;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$26,034.00;2/26/19 1:15 AM;$218.91;$22,422.98;0.0;
527;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,993.00;2/26/19 4:45 AM;;$22,552.98;5.0;
528;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,969.00;2/26/19 9:00 AM;($122.25);$22,300.73;0.0;
529;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,990.00;2/26/19 9:15 AM;;$22,330.73;5.0;
530;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$26,044.00;2/26/19 10:15 AM;$271.20;$22,571.92;0.0;
531;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$26,055.00;2/26/19 4:00 PM;;$22,461.92;5.0;
532;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$26,024.00;2/26/19 6:00 PM;($157.00);$22,414.92;0.0;
533;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$26,016.00;2/26/19 6:15 PM;;$22,459.92;5.0;
534;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$26,070.00;2/27/19 12:45 AM;$268.64;$22,683.56;0.0;
535;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$26,017.00;2/27/19 1:30 AM;;$22,483.56;5.0;
536;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,998.00;2/27/19 1:45 AM;($95.00);$22,588.56;0.0;
537;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,936.00;2/27/19 4:15 AM;;$22,678.56;5.0;
538;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,998.00;2/27/19 8:45 AM;$312.20;$22,900.76;0.0;
539;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,935.00;2/27/19 10:45 AM;;$22,780.76;5.0;
540;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$26,039.00;2/27/19 1:30 PM;$519.93;$23,420.69;0.0;
541;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,920.00;2/28/19 2:00 AM;;$23,380.69;5.0;
542;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,904.00;2/28/19 2:30 AM;($80.50);$23,340.19;0.0;
543;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,908.00;2/28/19 2:45 AM;;$23,295.19;5.0;
544;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,985.00;2/28/19 7:45 AM;$385.80;$23,725.99;0.0;
545;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,958.00;2/28/19 10:30 AM;;$23,700.99;5.0;
546;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,925.00;2/28/19 4:00 PM;($162.75);$23,563.24;0.0;
547;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,944.00;2/28/19 4:30 PM;;$23,543.24;5.0;
548;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,915.00;2/28/19 6:15 PM;($146.75);$23,416.49;0.0;
549;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,912.00;2/28/19 6:30 PM;;$23,461.49;5.0;
550;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,964.00;2/28/19 8:15 PM;$259.74;$23,676.23;0.0;
551;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,972.00;3/1/19 11:30 AM;;$23,596.23;5.0;
552;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,941.00;3/1/19 12:00 PM;($156.00);$23,520.23;0.0;
553;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$26,132.00;3/4/19 1:30 AM;;$23,555.23;5.0;
554;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$26,121.00;3/4/19 2:45 AM;($57.00);$23,463.23;0.0;
555;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$26,121.00;3/4/19 3:00 AM;;$23,358.23;5.0;
556;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$26,109.00;3/4/19 3:15 AM;($60.50);$23,402.73;0.0;
557;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$26,117.00;3/4/19 3:30 AM;;$23,387.73;5.0;
558;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$26,101.00;3/4/19 5:00 AM;($79.00);$23,323.73;0.0;
559;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$26,101.00;3/4/19 5:15 AM;;$23,313.73;5.0;
560;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$26,128.00;3/4/19 8:15 AM;$137.11;$23,460.84;0.0;
561;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$26,086.00;3/4/19 10:00 AM;;$23,275.84;5.0;
562;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$26,063.00;3/4/19 10:15 AM;($115.50);$23,345.34;0.0;
563;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$26,078.00;3/4/19 10:30 AM;;$23,165.34;5.0;
564;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$26,051.00;3/4/19 10:45 AM;($133.25);$23,212.09;0.0;
565;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,658.00;3/4/19 12:45 PM;;$23,207.09;5.0;
566;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,819.00;3/5/19 1:30 AM;$806.06;$24,018.15;0.0;
567;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,829.00;3/5/19 7:30 AM;;$23,983.15;5.0;
568;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,807.00;3/5/19 9:00 AM;($111.00);$23,907.15;0.0;
569;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,810.00;3/5/19 9:15 AM;;$23,887.15;5.0;
570;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,786.00;3/5/19 9:45 AM;($119.50);$23,787.65;0.0;
571;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,787.00;3/5/19 10:15 AM;;$23,612.65;5.0;
572;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,756.00;3/5/19 10:30 AM;($154.50);$23,633.15;0.0;
573;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,761.00;3/5/19 11:00 AM;;$23,778.15;5.0;
574;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,876.00;3/5/19 11:45 AM;$572.64;$24,205.79;0.0;
575;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,783.00;3/5/19 6:15 PM;;$24,240.79;5.0;
576;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,760.00;3/5/19 8:30 PM;($115.25);$24,090.54;0.0;
577;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,751.00;3/5/19 11:30 PM;;$24,120.54;5.0;
578;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,786.00;3/6/19 3:15 AM;$175.09;$24,265.63;0.0;
579;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,769.00;3/6/19 8:15 AM;;$24,220.63;5.0;
580;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,797.00;3/6/19 8:45 AM;$139.99;$24,405.62;0.0;
581;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,748.00;3/6/19 11:15 AM;;$24,225.62;5.0;
582;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,716.00;3/6/19 11:30 AM;($158.75);$24,246.87;0.0;
583;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,688.00;3/6/19 12:15 PM;;$24,111.87;5.0;
584;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,646.00;3/6/19 1:00 PM;($212.25);$24,034.62;0.0;
585;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,639.00;3/6/19 7:00 PM;;$23,999.62;5.0;
586;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,621.00;3/6/19 11:45 PM;($88.75);$23,945.87;0.0;
587;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,607.00;3/7/19 12:45 AM;;$23,925.87;5.0;
588;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,595.00;3/7/19 2:15 AM;($58.00);$23,887.87;0.0;
589;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,571.00;3/7/19 3:00 AM;;$23,912.87;5.0;
590;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,604.00;3/7/19 7:15 AM;$166.70;$24,054.57;0.0;
591;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,435.00;3/7/19 11:30 PM;;$24,164.57;5.0;
592;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,415.00;3/8/19 1:30 AM;($99.00);$23,955.57;0.0;
593;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,414.00;3/8/19 1:45 AM;;$23,960.57;5.0;
594;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,395.00;3/8/19 2:15 AM;($95.00);$23,860.57;0.0;
595;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,389.00;3/8/19 5:30 AM;;$23,935.57;5.0;
596;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,360.00;3/8/19 8:45 AM;($145.00);$23,715.57;0.0;
597;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,292.00;3/8/19 9:30 AM;;$23,880.57;5.0;
598;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,440.00;3/8/19 11:00 AM;$742.40;$24,457.96;0.0;
599;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,435.00;3/11/19 2:30 AM;;$24,487.96;5.0;
600;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,448.00;3/11/19 3:15 AM;$67.07;$24,525.03;0.0;
601;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,441.00;3/11/19 3:30 AM;;$24,510.03;5.0;
602;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,425.00;3/11/19 4:15 AM;($81.50);$24,443.53;0.0;
603;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,346.00;3/11/19 5:30 AM;;$24,473.53;5.0;
604;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,320.00;3/11/19 9:15 AM;($129.75);$24,313.78;0.0;
605;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,339.00;3/11/19 9:45 AM;;$24,713.78;5.0;
606;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,435.00;3/11/19 10:15 AM;$480.67;$24,794.45;0.0;
607;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,760.00;3/12/19 2:15 AM;;$24,719.45;5.0;
608;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,748.00;3/12/19 2:30 AM;($58.25);$24,736.20;0.0;
609;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,753.00;3/12/19 3:00 AM;;$24,781.20;5.0;
610;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,740.00;3/12/19 4:15 AM;($64.50);$24,671.70;0.0;
611;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,609.00;3/12/19 7:30 AM;;$24,661.70;5.0;
612;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,685.00;3/12/19 10:45 AM;$380.31;$25,052.01;0.0;
613;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,588.00;3/12/19 11:15 AM;;$25,032.01;5.0;
614;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,562.00;3/12/19 9:15 PM;($130.00);$24,922.01;0.0;
615;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,565.00;3/12/19 9:30 PM;;$24,767.01;5.0;
616;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,541.00;3/12/19 9:45 PM;($121.00);$24,801.01;0.0;
617;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,516.00;3/12/19 10:45 PM;;$24,776.01;5.0;
618;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,568.00;3/13/19 1:45 AM;$261.74;$25,062.75;0.0;
619;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,693.00;3/13/19 2:45 PM;;$24,997.75;5.0;
620;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,750.00;3/14/19 4:15 AM;$283.09;$25,345.84;0.0;
621;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,816.00;3/15/19 4:00 AM;;$25,265.84;5.0;
622;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,804.00;3/15/19 4:15 AM;($62.00);$25,283.84;0.0;
623;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,805.00;3/15/19 4:30 AM;;$25,308.84;5.0;
624;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,834.00;3/15/19 6:30 AM;$143.38;$25,427.22;0.0;
625;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,807.00;3/15/19 9:15 AM;;$25,407.22;5.0;
626;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,782.00;3/15/19 9:45 AM;($123.75);$25,303.47;0.0;
627;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,737.00;3/15/19 10:30 AM;;$25,148.47;5.0;
628;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,891.00;3/17/19 11:00 PM;$771.90;$26,075.37;0.0;
629;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,913.00;3/18/19 3:45 AM;;$26,005.37;5.0;
630;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,900.00;3/18/19 4:00 AM;($63.50);$26,011.87;0.0;
631;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,820.00;3/18/19 6:45 AM;;$26,066.87;5.0;
632;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,888.00;3/18/19 10:00 AM;$337.95;$26,349.81;0.0;
633;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,832.00;3/18/19 11:45 AM;;$26,424.81;5.0;
634;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,961.00;3/18/19 4:30 PM;$644.66;$26,994.47;0.0;
635;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,993.00;3/19/19 2:45 AM;;$27,024.47;5.0;
636;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,983.00;3/19/19 4:00 AM;($48.00);$26,946.47;0.0;
637;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$26,030.00;3/19/19 10:00 AM;;$27,136.47;5.0;
638;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$26,083.00;3/19/19 10:30 AM;$262.98;$27,209.45;0.0;
639;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$26,035.00;3/19/19 11:00 AM;;$27,384.45;5.0;
640;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$26,104.00;3/19/19 12:00 PM;$343.97;$27,553.42;0.0;
641;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$26,043.00;3/19/19 1:00 PM;;$27,583.42;5.0;
642;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$26,004.00;3/19/19 2:00 PM;($197.50);$27,355.92;0.0;
643;BB_Auto_Reversion_V2;Buy to Open;1;5.0;$25,988.00;3/19/19 2:30 PM;;$27,500.92;5.0;
644;BB_Auto_Reversion_V2;Sell to Close;-1;-5.0;$25,946.00;3/19/19 3:30 PM;($212.50);$27,143.42;0.0;


Max trade P/L: $2,655.88;

Total P/L: $27,143.42;

Total order(s): 322;
