Strategy report
Symbol: /YM:XCBT
Work Time: 11/6/18 4:00 AM - 3/19/19 3:30 PM


Id;Strategy;Side;Quantity;Amount;Price;Date/Time;Trade P/L;P/L;Position;
1;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,428.00;11/6/18 4:00 AM;;($5.00);5.0;
2;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,414.00;11/6/18 9:15 AM;($68.25);($68.25);0.0;
3;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,453.00;11/6/18 2:30 PM;;$66.75;5.0;
4;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,560.00;11/6/18 4:00 PM;$536.74;$468.50;0.0;
5;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,660.00;11/7/18 1:15 AM;;$433.50;5.0;
6;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,716.00;11/7/18 3:15 AM;$279.61;$748.11;0.0;
7;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,810.00;11/7/18 9:30 AM;;$748.11;5.0;
8;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,829.00;11/7/18 9:45 AM;$96.75;$844.86;0.0;
9;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,783.00;11/7/18 10:15 AM;;$854.86;5.0;
10;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,824.00;11/7/18 10:45 AM;$206.27;$1,051.13;0.0;
11;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$26,113.00;11/8/18 5:30 AM;;$976.13;5.0;
12;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$26,155.00;11/8/18 8:30 AM;$208.18;$1,259.31;0.0;
13;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$26,119.00;11/8/18 3:00 PM;;$1,314.31;5.0;
14;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$26,202.00;11/8/18 7:15 PM;$413.26;$1,672.57;0.0;
15;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$26,168.00;11/8/18 10:45 PM;;$1,692.57;5.0;
16;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$26,202.00;11/8/18 11:45 PM;$169.94;$1,842.51;0.0;
17;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$26,136.00;11/9/18 3:00 AM;;$1,742.51;5.0;
18;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$26,098.00;11/9/18 9:45 AM;($190.35);$1,652.16;0.0;
19;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$26,036.00;11/9/18 10:00 AM;;$1,507.16;5.0;
20;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,936.00;11/9/18 12:15 PM;($500.00);$1,152.16;0.0;
21;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,936.00;11/9/18 12:30 PM;;$1,317.16;5.0;
22;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$26,003.00;11/9/18 3:15 PM;$336.32;$1,488.48;0.0;
23;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$26,032.00;11/12/18 2:15 AM;;$1,448.48;5.0;
24;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,932.00;11/12/18 5:15 AM;($500.00);$988.48;0.0;
25;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,555.00;11/12/18 11:45 AM;;$1,103.48;5.0;
26;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,455.00;11/12/18 3:45 PM;($500.00);$488.48;0.0;
27;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,391.00;11/12/18 4:45 PM;;$523.48;5.0;
28;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,409.00;11/12/18 10:30 PM;$91.29;$579.77;0.0;
29;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,419.00;11/13/18 9:00 AM;;$489.77;5.0;
30;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,319.00;11/13/18 10:30 AM;($500.00);$79.77;0.0;
31;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,258.00;11/13/18 10:45 AM;;$374.77;5.0;
32;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,485.00;11/13/18 12:15 PM;$1,133.66;$1,213.43;0.0;
33;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,268.00;11/13/18 2:30 PM;;$983.43;5.0;
34;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,384.00;11/13/18 6:15 PM;$577.80;$1,791.23;0.0;
35;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,308.00;11/14/18 2:15 AM;;$1,736.23;5.0;
36;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,325.00;11/14/18 6:00 AM;$84.70;$1,875.92;0.0;
37;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,265.00;11/14/18 11:00 AM;;$1,625.92;5.0;
38;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,165.00;11/14/18 11:45 AM;($500.00);$1,375.92;0.0;
39;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,191.00;11/14/18 12:00 PM;;$1,000.92;5.0;
40;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,091.00;11/14/18 1:15 PM;($500.00);$875.92;0.0;
41;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,041.00;11/15/18 5:15 AM;;$975.92;5.0;
42;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,152.00;11/15/18 7:15 AM;$552.55;$1,428.47;0.0;
43;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,050.00;11/15/18 8:15 AM;;$1,493.47;5.0;
44;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,950.00;11/15/18 9:15 AM;($500.00);$928.47;0.0;
45;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,976.00;11/15/18 9:30 AM;;$1,078.47;5.0;
46;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,876.00;11/15/18 10:45 AM;($500.00);$428.47;0.0;
47;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,875.00;11/15/18 11:00 AM;;$758.47;5.0;
48;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,069.00;11/15/18 12:15 PM;$969.83;$1,398.30;0.0;
49;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,232.00;11/16/18 5:30 AM;;$1,373.30;5.0;
50;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,132.00;11/16/18 8:30 AM;($500.00);$898.30;0.0;
51;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,133.00;11/16/18 8:45 AM;;$1,228.30;5.0;
52;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,233.00;11/16/18 10:00 AM;$499.11;$1,397.41;0.0;
53;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,352.00;11/19/18 7:15 AM;;$1,442.41;5.0;
54;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,252.00;11/19/18 10:15 AM;($500.00);$897.41;0.0;
55;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,210.00;11/19/18 11:00 AM;;$597.41;5.0;
56;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,110.00;11/19/18 11:45 AM;($500.00);$397.41;0.0;
57;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,991.00;11/19/18 12:30 PM;;$527.41;5.0;
58;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,054.00;11/19/18 4:30 PM;$315.82;$713.23;0.0;
59;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,957.00;11/19/18 10:45 PM;;$713.23;5.0;
60;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,982.00;11/20/18 1:30 AM;$124.31;$837.53;0.0;
61;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,933.00;11/20/18 2:30 AM;;$977.53;5.0;
62;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,833.00;11/20/18 7:30 AM;($500.00);$337.53;0.0;
63;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,618.00;11/20/18 9:45 AM;;($92.47);5.0;
64;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,518.00;11/20/18 10:15 AM;($500.00);($162.47);0.0;
65;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,525.00;11/20/18 10:30 AM;;$242.53;5.0;
66;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,425.00;11/20/18 3:15 PM;($500.00);($662.47);0.0;
67;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,482.00;11/20/18 3:30 PM;;($732.47);5.0;
68;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,484.00;11/20/18 7:45 PM;$10.11;($652.36);0.0;
69;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,519.00;11/21/18 6:00 AM;;($702.36);5.0;
70;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,571.00;11/21/18 6:45 AM;$261.90;($390.46);0.0;
71;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,473.00;11/21/18 4:45 PM;;($405.46);5.0;
72;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,502.00;11/22/18 12:00 AM;$144.53;($245.93);0.0;
73;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,470.00;11/22/18 3:15 AM;;($295.93);5.0;
74;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,370.00;11/22/18 4:30 AM;($500.00);($745.93);0.0;
75;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,372.00;11/22/18 5:00 AM;;($565.93);5.0;
76;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,436.00;11/22/18 8:00 AM;$322.11;($423.82);0.0;
77;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,331.00;11/22/18 11:45 AM;;($358.82);5.0;
78;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,397.00;11/22/18 6:15 PM;$331.42;($92.40);0.0;
79;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,380.00;11/22/18 11:15 PM;;($62.40);5.0;
80;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,385.00;11/23/18 3:00 AM;$23.84;($68.56);0.0;
81;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,332.00;11/23/18 6:00 AM;;$1.44;5.0;
82;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,370.00;11/23/18 10:00 AM;$189.93;$121.37;0.0;
83;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,277.00;11/23/18 1:00 PM;;$36.37;5.0;
84;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,360.00;11/25/18 7:15 PM;$413.29;$534.66;0.0;
85;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,512.00;11/26/18 9:00 AM;;$494.66;5.0;
86;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,542.00;11/26/18 9:45 AM;$151.58;$686.24;0.0;
87;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,534.00;11/27/18 2:30 AM;;$1,051.24;5.0;
88;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,585.00;11/27/18 2:45 AM;$252.60;$938.84;0.0;
89;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,532.00;11/27/18 6:30 AM;;$1,013.84;5.0;
90;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,565.00;11/27/18 10:15 AM;$167.28;$1,106.13;0.0;
91;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,299.00;11/28/18 9:45 PM;;$1,061.13;5.0;
92;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,334.00;11/29/18 12:00 AM;$177.38;$1,283.51;0.0;
93;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,300.00;11/29/18 12:30 AM;;$1,313.51;5.0;
94;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,320.00;11/29/18 3:15 AM;$102.25;$1,385.75;0.0;
95;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,277.00;11/29/18 4:15 AM;;$1,460.75;5.0;
96;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,308.00;11/29/18 4:45 AM;$156.58;$1,542.34;0.0;
97;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,282.00;11/29/18 5:15 AM;;$1,622.34;5.0;
98;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,301.00;11/29/18 5:30 AM;$93.39;$1,635.73;0.0;
99;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,279.00;11/29/18 6:15 AM;;$1,635.73;5.0;
100;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,300.00;11/29/18 7:30 AM;$104.15;$1,739.88;0.0;
101;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,326.00;11/29/18 10:45 AM;$384.70;$2,149.58;-5.0;
102;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,249.00;11/29/18 10:45 AM;;$2,124.58;0.0;
103;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,244.00;11/29/18 11:00 AM;;$2,064.58;5.0;
104;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,329.00;11/29/18 12:45 PM;$425.86;$2,550.43;0.0;
105;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,342.00;11/30/18 3:30 AM;;$2,540.43;5.0;
106;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,242.00;11/30/18 7:15 AM;($500.00);$2,050.43;0.0;
107;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,247.00;11/30/18 7:30 AM;;$2,090.43;5.0;
108;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,323.00;11/30/18 8:30 AM;$381.07;$2,431.51;0.0;
109;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,997.00;12/3/18 7:00 AM;;$2,281.51;5.0;
110;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,897.00;12/3/18 10:00 AM;($500.00);$1,931.51;0.0;
111;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,894.00;12/3/18 10:30 AM;;$1,696.51;5.0;
112;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,794.00;12/3/18 11:00 AM;($500.00);$1,431.51;0.0;
113;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,751.00;12/3/18 11:30 AM;;$1,201.51;5.0;
114;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,830.00;12/3/18 3:15 PM;$393.82;$1,825.33;0.0;
115;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,733.00;12/3/18 10:45 PM;;$1,840.33;5.0;
116;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,633.00;12/4/18 12:45 AM;($500.00);$1,325.33;0.0;
117;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,658.00;12/4/18 1:15 AM;;$1,320.33;5.0;
118;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,724.00;12/4/18 3:15 AM;$330.54;$1,655.87;0.0;
119;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,683.00;12/4/18 10:30 AM;;$1,630.87;5.0;
120;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,583.00;12/4/18 12:15 PM;($500.00);$1,155.87;0.0;
121;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,110.00;12/4/18 1:45 PM;;$1,500.87;5.0;
122;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,129.00;12/4/18 9:00 PM;$97.35;$1,253.22;0.0;
123;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,091.00;12/5/18 1:15 AM;;$1,243.22;5.0;
124;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,120.00;12/5/18 2:30 AM;$146.08;$1,399.30;0.0;
125;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$25,081.00;12/5/18 3:15 AM;;$1,404.30;5.0;
126;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$25,121.00;12/5/18 3:45 AM;$197.72;$1,597.01;0.0;
127;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,854.00;12/5/18 7:00 PM;;$1,517.01;5.0;
128;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,754.00;12/5/18 8:30 PM;($500.00);$1,097.01;0.0;
129;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,719.00;12/6/18 2:00 AM;;$1,142.01;5.0;
130;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,740.00;12/6/18 2:30 AM;$104.25;$1,201.26;0.0;
131;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,616.00;12/6/18 5:45 AM;;$1,221.26;5.0;
132;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,696.00;12/6/18 8:30 AM;$399.24;$1,600.50;0.0;
133;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,658.00;12/6/18 9:45 AM;($66.82);$2,158.68;-5.0;
134;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,671.00;12/6/18 9:45 AM;;$1,533.68;0.0;
135;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,581.00;12/6/18 10:15 AM;;$1,543.68;5.0;
136;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,481.00;12/6/18 11:00 AM;($500.00);$1,033.68;0.0;
137;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,379.00;12/6/18 11:45 AM;;$1,393.68;5.0;
138;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,634.00;12/6/18 2:00 PM;$1,273.83;$2,307.51;0.0;
139;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,848.00;12/6/18 9:45 PM;;$2,322.51;5.0;
140;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,877.00;12/7/18 1:00 AM;$147.04;$2,454.55;0.0;
141;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,866.00;12/7/18 2:15 AM;$130.78;$2,805.33;-5.0;
142;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,840.00;12/7/18 2:15 AM;;$2,585.33;0.0;
143;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,636.00;12/7/18 11:45 AM;;$2,035.33;5.0;
144;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,536.00;12/7/18 12:00 PM;($500.00);$2,085.33;0.0;
145;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,236.00;12/9/18 6:30 PM;;$2,225.33;5.0;
146;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,290.00;12/9/18 10:45 PM;$270.70;$2,356.03;0.0;
147;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,296.00;12/10/18 10:15 AM;;$2,091.03;5.0;
148;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,196.00;12/10/18 10:45 AM;($500.00);$1,856.03;0.0;
149;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,040.00;12/10/18 11:45 AM;;$1,716.03;5.0;
150;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,330.00;12/10/18 1:45 PM;$1,450.68;$3,306.71;0.0;
151;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,587.00;12/11/18 11:00 AM;;$2,966.71;5.0;
152;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,487.00;12/11/18 11:45 AM;($500.00);$2,806.71;0.0;
153;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,521.00;12/11/18 12:00 PM;;$2,026.71;5.0;
154;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,421.00;12/11/18 12:15 PM;($500.00);$2,306.71;0.0;
155;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,401.00;12/11/18 12:45 PM;;$2,106.71;5.0;
156;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,301.00;12/11/18 1:45 PM;($500.00);$1,806.71;0.0;
157;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,482.00;12/12/18 3:15 AM;;$2,081.71;5.0;
158;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,578.00;12/12/18 4:15 AM;$477.82;$2,284.53;0.0;
159;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,619.00;12/12/18 2:45 PM;;$2,504.53;5.0;
160;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,519.00;12/12/18 4:45 PM;($500.00);$1,784.53;0.0;
161;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,604.00;12/13/18 4:00 AM;;$1,614.53;5.0;
162;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,606.00;12/13/18 8:15 AM;$9.90;$1,794.43;0.0;
163;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,542.00;12/13/18 1:15 PM;;$1,804.43;5.0;
164;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,613.00;12/13/18 3:45 PM;$357.15;$2,151.58;0.0;
165;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,443.00;12/13/18 9:00 PM;;$2,056.58;5.0;
166;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,343.00;12/14/18 3:45 AM;($500.00);$1,651.58;0.0;
167;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,331.00;12/14/18 4:15 AM;;$1,491.58;5.0;
168;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,404.00;12/14/18 7:00 AM;$365.03;$2,016.61;0.0;
169;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,213.00;12/14/18 12:30 PM;;$1,931.61;5.0;
170;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,113.00;12/14/18 2:45 PM;($500.00);$1,516.61;0.0;
171;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,126.00;12/14/18 4:00 PM;;$1,506.61;5.0;
172;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,169.00;12/16/18 7:30 PM;$215.82;$1,732.42;0.0;
173;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,186.00;12/17/18 2:30 AM;;$1,477.42;5.0;
174;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,086.00;12/17/18 6:45 AM;($500.00);$1,232.42;0.0;
175;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,095.00;12/17/18 7:30 AM;;$1,147.42;5.0;
176;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$23,995.00;12/17/18 8:45 AM;($500.00);$732.42;0.0;
177;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$24,003.00;12/17/18 9:15 AM;;$622.42;5.0;
178;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$23,903.00;12/17/18 9:45 AM;($500.00);$232.42;0.0;
179;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$23,921.00;12/17/18 10:00 AM;;$467.42;5.0;
180;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$24,086.00;12/17/18 11:15 AM;$824.00;$1,056.42;0.0;
181;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$23,883.00;12/17/18 1:15 PM;;$896.42;5.0;
182;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$23,783.00;12/17/18 2:00 PM;($500.00);$556.42;0.0;
183;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$23,737.00;12/17/18 2:15 PM;;$476.42;5.0;
184;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$23,637.00;12/17/18 3:30 PM;($500.00);$56.42;0.0;
185;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$23,636.00;12/17/18 4:00 PM;;$256.42;5.0;
186;BB_Auto_Reversion_V1_2;Sell to Close;-1;-5.0;$23,785.00;12/17/18 8:45 PM;$745.54;$801.97;0.0;
187;BB_Auto_Reversion_V1_2;Buy to Open;1;5.0;$23,742.00;12/17/18 11:00 PM;;$726.97;5.0;
